quarantine_id,source_table,source_row_id,failure_reason,validation_rule,quarantined_at,raw_record_payload
Q-0B45A75A8F85,14_notifications.csv,NOTIF-00016,Notification references quarantined order_id 'LO-PS10-1023',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.758536,"{""notification_id"": ""NOTIF-00016"", ""order_id"": ""LO-PS10-1023"", ""omc_id"": ""rubis"", ""depot_id"": ""nairobi"", ""recipient_role"": ""OMC"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 10m turnaround delay."", ""previous_timing"": ""+16m projected delay"", ""new_timing"": ""+6m adjusted window"", ""timestamp"": ""2026-06-21 10:00:21"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-21 10:02:21""}"
Q-5AF278D95C5C,14_notifications.csv,NOTIF-00017,Notification references quarantined order_id 'LO-PS25-9540',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.758658,"{""notification_id"": ""NOTIF-00017"", ""order_id"": ""LO-PS25-9540"", ""omc_id"": ""totalenergies"", ""depot_id"": ""nakuru"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 19m turnaround delay."", ""previous_timing"": ""+31m projected delay"", ""new_timing"": ""+12m adjusted window"", ""timestamp"": ""2026-06-22 03:00:43"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-22 03:02:43""}"
Q-236AC86F3B9B,14_notifications.csv,NOTIF-00018,Notification references quarantined order_id 'LO-PS27-8371',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.758788,"{""notification_id"": ""NOTIF-00018"", ""order_id"": ""LO-PS27-8371"", ""omc_id"": ""vivo"", ""depot_id"": ""eldoret"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 15m turnaround delay."", ""previous_timing"": ""+26m projected delay"", ""new_timing"": ""+11m adjusted window"", ""timestamp"": ""2026-06-22 11:00:33"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-22 11:02:33""}"
Q-556E34AC31D4,14_notifications.csv,NOTIF-00019,Notification references quarantined order_id 'LO-PS10-8925',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.758915,"{""notification_id"": ""NOTIF-00019"", ""order_id"": ""LO-PS10-8925"", ""omc_id"": ""vivo"", ""depot_id"": ""nairobi"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 26m turnaround delay."", ""previous_timing"": ""+45m projected delay"", ""new_timing"": ""+19m adjusted window"", ""timestamp"": ""2026-06-22 18:00:34"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-22 18:02:34""}"
Q-DEDEEB7D5893,14_notifications.csv,NOTIF-00020,Notification references quarantined order_id 'LO-PS25-8835',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.759040,"{""notification_id"": ""NOTIF-00020"", ""order_id"": ""LO-PS25-8835"", ""omc_id"": ""ola"", ""depot_id"": ""nakuru"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 18m turnaround delay."", ""previous_timing"": ""+30m projected delay"", ""new_timing"": ""+12m adjusted window"", ""timestamp"": ""2026-06-24 02:00:23"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-24 02:02:23""}"
Q-C3BB93A9ADC0,14_notifications.csv,NOTIF-00021,Notification references quarantined order_id 'LO-PS10-4160',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.759166,"{""notification_id"": ""NOTIF-00021"", ""order_id"": ""LO-PS10-4160"", ""omc_id"": ""lakeoil"", ""depot_id"": ""nairobi"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 9m turnaround delay."", ""previous_timing"": ""+14m projected delay"", ""new_timing"": ""+5m adjusted window"", ""timestamp"": ""2026-06-24 04:00:35"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-24 04:02:35""}"
Q-1238BC834F41,14_notifications.csv,NOTIF-00022,Notification references quarantined order_id 'LO-PS27-4551',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.759292,"{""notification_id"": ""NOTIF-00022"", ""order_id"": ""LO-PS27-4551"", ""omc_id"": ""petrocity"", ""depot_id"": ""eldoret"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 7m turnaround delay."", ""previous_timing"": ""+13m projected delay"", ""new_timing"": ""+6m adjusted window"", ""timestamp"": ""2026-06-24 10:00:28"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-24 10:02:28""}"
Q-2D1E70272244,14_notifications.csv,NOTIF-00023,Notification references quarantined order_id 'LO-KOTPS1-5383',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.759419,"{""notification_id"": ""NOTIF-00023"", ""order_id"": ""LO-KOTPS1-5383"", ""omc_id"": ""hass"", ""depot_id"": ""mombasa"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Mombasa Terminal (KOT-PS1)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 13m turnaround delay."", ""previous_timing"": ""+20m projected delay"", ""new_timing"": ""+7m adjusted window"", ""timestamp"": ""2026-06-25 02:00:21"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-25 02:02:21""}"
Q-699ABFBBB8B4,14_notifications.csv,NOTIF-00024,Notification references quarantined order_id 'LO-PS25-6538',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.759545,"{""notification_id"": ""NOTIF-00024"", ""order_id"": ""LO-PS25-6538"", ""omc_id"": ""vivo"", ""depot_id"": ""nakuru"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 22m turnaround delay."", ""previous_timing"": ""+35m projected delay"", ""new_timing"": ""+13m adjusted window"", ""timestamp"": ""2026-06-26 12:00:46"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-26 12:02:46""}"
Q-6591FE84833A,14_notifications.csv,NOTIF-00025,Notification references quarantined order_id 'LO-PS27-7453',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.759669,"{""notification_id"": ""NOTIF-00025"", ""order_id"": ""LO-PS27-7453"", ""omc_id"": ""totalenergies"", ""depot_id"": ""eldoret"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 8m turnaround delay."", ""previous_timing"": ""+12m projected delay"", ""new_timing"": ""+4m adjusted window"", ""timestamp"": ""2026-06-26 16:00:23"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-26 16:02:23""}"
Q-9B6A743B8E18,14_notifications.csv,NOTIF-00026,Notification references quarantined order_id 'LO-PS10-6169',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.759801,"{""notification_id"": ""NOTIF-00026"", ""order_id"": ""LO-PS10-6169"", ""omc_id"": ""petrocity"", ""depot_id"": ""nairobi"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 27m turnaround delay."", ""previous_timing"": ""+40m projected delay"", ""new_timing"": ""+13m adjusted window"", ""timestamp"": ""2026-06-27 00:00:35"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-27 00:02:35""}"
Q-E1954971F605,14_notifications.csv,NOTIF-00027,Notification references quarantined order_id 'LO-PS27-4585',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.759926,"{""notification_id"": ""NOTIF-00027"", ""order_id"": ""LO-PS27-4585"", ""omc_id"": ""totalenergies"", ""depot_id"": ""eldoret"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Eldoret Depot (PS27)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 16m turnaround delay."", ""previous_timing"": ""+27m projected delay"", ""new_timing"": ""+11m adjusted window"", ""timestamp"": ""2026-06-27 14:00:24"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-27 14:02:24""}"
Q-BB8A92F156CB,14_notifications.csv,NOTIF-00028,Notification references quarantined order_id 'LO-PS10-3566',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.760051,"{""notification_id"": ""NOTIF-00028"", ""order_id"": ""LO-PS10-3566"", ""omc_id"": ""rubis"", ""depot_id"": ""nairobi"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 29m turnaround delay."", ""previous_timing"": ""+38m projected delay"", ""new_timing"": ""+9m adjusted window"", ""timestamp"": ""2026-06-27 20:00:27"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-27 20:02:27""}"
Q-C30C8231F001,14_notifications.csv,NOTIF-00029,Notification references quarantined order_id 'LO-PS10-2303',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.760175,"{""notification_id"": ""NOTIF-00029"", ""order_id"": ""LO-PS10-2303"", ""omc_id"": ""rubis"", ""depot_id"": ""nairobi"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 13m turnaround delay."", ""previous_timing"": ""+18m projected delay"", ""new_timing"": ""+5m adjusted window"", ""timestamp"": ""2026-06-27 22:00:27"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-27 22:02:27""}"
Q-57291F4E838A,14_notifications.csv,NOTIF-00030,Notification references quarantined order_id 'LO-KOTPS1-9926',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.760300,"{""notification_id"": ""NOTIF-00030"", ""order_id"": ""LO-KOTPS1-9926"", ""omc_id"": ""petrocity"", ""depot_id"": ""mombasa"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Mombasa Terminal (KOT-PS1)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 4m turnaround delay."", ""previous_timing"": ""+7m projected delay"", ""new_timing"": ""+3m adjusted window"", ""timestamp"": ""2026-06-28 10:00:28"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-28 10:02:28""}"
Q-1D5B911BAF15,14_notifications.csv,NOTIF-00031,Notification references quarantined order_id 'LO-PS10-1494',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.760422,"{""notification_id"": ""NOTIF-00031"", ""order_id"": ""LO-PS10-1494"", ""omc_id"": ""vivo"", ""depot_id"": ""nairobi"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 21m turnaround delay."", ""previous_timing"": ""+28m projected delay"", ""new_timing"": ""+7m adjusted window"", ""timestamp"": ""2026-06-28 14:00:32"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-28 14:02:32""}"
Q-EF15DA46D361,14_notifications.csv,NOTIF-00032,Notification references quarantined order_id 'LO-PS25-4935',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.760545,"{""notification_id"": ""NOTIF-00032"", ""order_id"": ""LO-PS25-4935"", ""omc_id"": ""petrocity"", ""depot_id"": ""nakuru"", ""recipient_role"": ""OMC"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nakuru Depot (PS25)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 3m turnaround delay."", ""previous_timing"": ""+6m projected delay"", ""new_timing"": ""+3m adjusted window"", ""timestamp"": ""2026-06-30 07:00:20"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-30 07:02:20""}"
Q-01C5D335C73A,14_notifications.csv,NOTIF-00033,Notification references quarantined order_id 'LO-PS28-4351',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.760670,"{""notification_id"": ""NOTIF-00033"", ""order_id"": ""LO-PS28-4351"", ""omc_id"": ""hass"", ""depot_id"": ""kisumu"", ""recipient_role"": ""DRIVER"", ""notification_type"": ""PREDICTED_GATE_OUT_CHANGE"", ""priority"": ""IMPORTANT"", ""title"": ""Collection Re-sequenced at Kisumu Depot (PS28)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 16m turnaround delay."", ""previous_timing"": ""+26m projected delay"", ""new_timing"": ""+10m adjusted window"", ""timestamp"": ""2026-06-30 18:00:35"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-06-30 18:02:35""}"
Q-E2A7E9DDB619,14_notifications.csv,NOTIF-00034,Notification references quarantined order_id 'LO-PS10-9661',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:24:01.760801,"{""notification_id"": ""NOTIF-00034"", ""order_id"": ""LO-PS10-9661"", ""omc_id"": ""lakeoil"", ""depot_id"": ""nairobi"", ""recipient_role"": ""OMC"", ""notification_type"": ""INSTRUCTION_UPDATE"", ""priority"": ""INFO"", ""title"": ""Collection Re-sequenced at Nairobi Terminal (PS10)"", ""message"": ""Autonomous queue deconfliction has recovered estimated 12m turnaround delay."", ""previous_timing"": ""+20m projected delay"", ""new_timing"": ""+8m adjusted window"", ""timestamp"": ""2026-07-01 10:00:45"", ""requires_acknowledgement"": false, ""is_acknowledged"": true, ""acknowledged_at"": ""2026-07-01 10:02:45""}"
