quarantine_id,source_table,source_row_id,failure_reason,validation_rule,quarantined_at,raw_record_payload
Q-F97EA2A9B9E8,05_loading_orders.csv,LO-KOTPS1-01848,"Extreme ordered_quantity_litres (950000.0L) exceeds legal road axle limit of 100,000L",RULE_EXTREME_OUTLIER,2026-09-15T14:23:37.136630,"{""order_id"": ""LO-KOTPS1-01848"", ""omc_id"": ""rubis"", ""depot_id"": ""mombasa"", ""truck_id"": ""TRK-0083"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": 950000, ""order_registered_time"": ""2026-07-07 10:21:45"", ""expected_arrival_time"": ""2026-07-07 12:02:45"", ""scheduled_window_start"": ""2026-07-07 11:47:45"", ""scheduled_window_end"": ""2026-07-07 12:47:45"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-36D4BE911484,05_loading_orders.csv,LO-KOTPS1-01929,"Extreme ordered_quantity_litres (950000.0L) exceeds legal road axle limit of 100,000L",RULE_EXTREME_OUTLIER,2026-09-15T14:23:37.169378,"{""order_id"": ""LO-KOTPS1-01929"", ""omc_id"": ""ola"", ""depot_id"": ""mombasa"", ""truck_id"": ""TRK-0077"", ""product_id"": ""PMS"", ""ordered_quantity_litres"": 950000, ""order_registered_time"": ""2026-07-09 07:13:01"", ""expected_arrival_time"": ""2026-07-09 08:22:01"", ""scheduled_window_start"": ""2026-07-09 08:07:01"", ""scheduled_window_end"": ""2026-07-09 09:07:01"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-28013848C0D1,05_loading_orders.csv,LO-PS10-02336,Unknown truck_id 'nan' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.189826,"{""order_id"": ""LO-PS10-02336"", ""omc_id"": ""rubis"", ""depot_id"": ""nairobi"", ""truck_id"": NaN, ""product_id"": ""JET-A1"", ""ordered_quantity_litres"": 32000, ""order_registered_time"": ""2026-07-11 08:55:36"", ""expected_arrival_time"": ""2026-07-11 09:57:36"", ""scheduled_window_start"": ""2026-07-11 09:42:36"", ""scheduled_window_end"": ""2026-07-11 10:42:36"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-38C7BCCDF910,05_loading_orders.csv,LO-PS25-01550,Unknown truck_id 'nan' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.222010,"{""order_id"": ""LO-PS25-01550"", ""omc_id"": ""rubis"", ""depot_id"": ""nakuru"", ""truck_id"": NaN, ""product_id"": ""AGO"", ""ordered_quantity_litres"": 40000, ""order_registered_time"": ""2026-07-14 09:36:13"", ""expected_arrival_time"": ""2026-07-14 11:41:13"", ""scheduled_window_start"": ""2026-07-14 11:26:13"", ""scheduled_window_end"": ""2026-07-14 12:26:13"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-6E34E4ED6E75,05_loading_orders.csv,LO-PS27-01451,Non-positive ordered_quantity_litres (-36000.0L),RULE_NEGATIVE_QUANTITY,2026-09-15T14:23:37.240713,"{""order_id"": ""LO-PS27-01451"", ""omc_id"": ""totalenergies"", ""depot_id"": ""eldoret"", ""truck_id"": ""TRK-0010"", ""product_id"": ""DPK"", ""ordered_quantity_litres"": -36000, ""order_registered_time"": ""2026-07-15 10:52:33"", ""expected_arrival_time"": ""2026-07-15 12:13:33"", ""scheduled_window_start"": ""2026-07-15 11:58:33"", ""scheduled_window_end"": ""2026-07-15 12:58:33"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-AEE37AE3F7D2,05_loading_orders.csv,LO-PS28-01377,Unknown depot_id 'marsabit' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.315550,"{""order_id"": ""LO-PS28-01377"", ""omc_id"": ""rubis"", ""depot_id"": ""marsabit"", ""truck_id"": ""TRK-0652"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": 28000, ""order_registered_time"": ""2026-07-21 14:09:47"", ""expected_arrival_time"": ""2026-07-21 16:35:47"", ""scheduled_window_start"": ""2026-07-21 16:20:47"", ""scheduled_window_end"": ""2026-07-21 17:20:47"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-1E40ECF1D939,05_loading_orders.csv,LO-KOTPS1-02464,Unknown truck_id 'nan' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.545324,"{""order_id"": ""LO-KOTPS1-02464"", ""omc_id"": ""rubis"", ""depot_id"": ""mombasa"", ""truck_id"": NaN, ""product_id"": ""PMS"", ""ordered_quantity_litres"": 28000, ""order_registered_time"": ""2026-07-27 08:24:24"", ""expected_arrival_time"": ""2026-07-27 10:13:24"", ""scheduled_window_start"": ""2026-07-27 09:58:24"", ""scheduled_window_end"": ""2026-07-27 10:58:24"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-7E419F77ECDE,05_loading_orders.csv,LO-KOTPS1-02662,Unknown omc_id 'unknown_petroleum' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.633727,"{""order_id"": ""LO-KOTPS1-02662"", ""omc_id"": ""unknown_petroleum"", ""depot_id"": ""mombasa"", ""truck_id"": ""TRK-0289"", ""product_id"": ""PMS"", ""ordered_quantity_litres"": 38000, ""order_registered_time"": ""2026-08-03 14:01:00"", ""expected_arrival_time"": ""2026-08-03 15:05:00"", ""scheduled_window_start"": ""2026-08-03 14:50:00"", ""scheduled_window_end"": ""2026-08-03 15:50:00"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-69AA97FD2091,05_loading_orders.csv,LO-PS10-03371,Unknown depot_id 'marsabit' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.644920,"{""order_id"": ""LO-PS10-03371"", ""omc_id"": ""totalenergies"", ""depot_id"": ""marsabit"", ""truck_id"": ""TRK-0743"", ""product_id"": ""PMS"", ""ordered_quantity_litres"": 38000, ""order_registered_time"": ""2026-08-04 08:22:24"", ""expected_arrival_time"": ""2026-08-04 10:43:24"", ""scheduled_window_start"": ""2026-08-04 10:28:24"", ""scheduled_window_end"": ""2026-08-04 11:28:24"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-936E5DDD28E7,05_loading_orders.csv,LO-PS10-03382,"Extreme ordered_quantity_litres (950000.0L) exceeds legal road axle limit of 100,000L",RULE_EXTREME_OUTLIER,2026-09-15T14:23:37.648200,"{""order_id"": ""LO-PS10-03382"", ""omc_id"": ""lakeoil"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0548"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": 950000, ""order_registered_time"": ""2026-08-04 09:11:32"", ""expected_arrival_time"": ""2026-08-04 11:29:32"", ""scheduled_window_start"": ""2026-08-04 11:14:32"", ""scheduled_window_end"": ""2026-08-04 12:14:32"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-8F0BC5F99FE7,05_loading_orders.csv,LO-PS25-01923,Unknown depot_id 'marsabit' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.663200,"{""order_id"": ""LO-PS25-01923"", ""omc_id"": ""vivo"", ""depot_id"": ""marsabit"", ""truck_id"": ""TRK-0008"", ""product_id"": ""PMS"", ""ordered_quantity_litres"": 32000, ""order_registered_time"": ""2026-08-05 07:38:48"", ""expected_arrival_time"": ""2026-08-05 08:42:48"", ""scheduled_window_start"": ""2026-08-05 08:27:48"", ""scheduled_window_end"": ""2026-08-05 09:27:48"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-0539D4CC788B,05_loading_orders.csv,LO-PS10-03584,Non-positive ordered_quantity_litres (-36000.0L),RULE_NEGATIVE_QUANTITY,2026-09-15T14:23:37.698901,"{""order_id"": ""LO-PS10-03584"", ""omc_id"": ""totalenergies"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0116"", ""product_id"": ""PMS"", ""ordered_quantity_litres"": -36000, ""order_registered_time"": ""2026-08-08 10:09:16"", ""expected_arrival_time"": ""2026-08-08 12:26:16"", ""scheduled_window_start"": ""2026-08-08 12:11:16"", ""scheduled_window_end"": ""2026-08-08 13:11:16"", ""order_status"": ""REJECTED"", ""cancellation_reason"": NaN}"
Q-9C993DB2520C,05_loading_orders.csv,LO-PS10-03619,Non-positive ordered_quantity_litres (-36000.0L),RULE_NEGATIVE_QUANTITY,2026-09-15T14:23:37.710968,"{""order_id"": ""LO-PS10-03619"", ""omc_id"": ""rubis"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0361"", ""product_id"": ""PMS"", ""ordered_quantity_litres"": -36000, ""order_registered_time"": ""2026-08-10 09:34:19"", ""expected_arrival_time"": ""2026-08-10 12:04:19"", ""scheduled_window_start"": ""2026-08-10 11:49:19"", ""scheduled_window_end"": ""2026-08-10 12:49:19"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-75113F69E0E8,05_loading_orders.csv,LO-PS27-01773,Unknown truck_id 'nan' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.711784,"{""order_id"": ""LO-PS27-01773"", ""omc_id"": ""ola"", ""depot_id"": ""eldoret"", ""truck_id"": NaN, ""product_id"": ""PMS"", ""ordered_quantity_litres"": 28000, ""order_registered_time"": ""2026-08-10 09:09:06"", ""expected_arrival_time"": ""2026-08-10 10:08:06"", ""scheduled_window_start"": ""2026-08-10 09:53:06"", ""scheduled_window_end"": ""2026-08-10 10:53:06"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-40F846841040,05_loading_orders.csv,LO-PS10-03626,Unknown depot_id 'marsabit' foreign key reference,RULE_UNKNOWN_FOREIGN_KEY,2026-09-15T14:23:37.712692,"{""order_id"": ""LO-PS10-03626"", ""omc_id"": ""lakeoil"", ""depot_id"": ""marsabit"", ""truck_id"": ""TRK-0067"", ""product_id"": ""AGO"", ""ordered_quantity_litres"": 40000, ""order_registered_time"": ""2026-08-10 09:38:11"", ""expected_arrival_time"": ""2026-08-10 11:19:11"", ""scheduled_window_start"": ""2026-08-10 11:04:11"", ""scheduled_window_end"": ""2026-08-10 12:04:11"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
Q-E8046EAE30E6,05_loading_orders.csv,LO-KOTPS1-02876,Non-positive ordered_quantity_litres (-36000.0L),RULE_NEGATIVE_QUANTITY,2026-09-15T14:23:37.715833,"{""order_id"": ""LO-KOTPS1-02876"", ""omc_id"": ""totalenergies"", ""depot_id"": ""mombasa"", ""truck_id"": ""TRK-0235"", ""product_id"": ""PMS"", ""ordered_quantity_litres"": -36000, ""order_registered_time"": ""2026-08-10 14:53:10"", ""expected_arrival_time"": ""2026-08-10 16:17:10"", ""scheduled_window_start"": ""2026-08-10 16:02:10"", ""scheduled_window_end"": ""2026-08-10 17:02:10"", ""order_status"": ""COMPLETED"", ""cancellation_reason"": NaN}"
