quarantine_id,source_table,source_row_id,failure_reason,validation_rule,quarantined_at,raw_record_payload
Q-BA8E0E19B157,06_gate_events.csv,GE-0002984,Gate event references quarantined or non-existent order_id 'LO-PS25-01156',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.816949,"{""gate_event_id"": ""GE-0002984"", ""order_id"": ""LO-PS25-01156"", ""depot_id"": ""nakuru"", ""truck_id"": ""TRK-0303"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-19 13:47:49"", ""tare_weight_kg"": 16542, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDM697A"", ""gate_lane"": ""Tare Scale 1""}"
Q-801419A81170,06_gate_events.csv,GE-0002985,Gate event references quarantined or non-existent order_id 'LO-PS25-01156',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.817037,"{""gate_event_id"": ""GE-0002985"", ""order_id"": ""LO-PS25-01156"", ""depot_id"": ""nakuru"", ""truck_id"": ""TRK-0303"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-19 15:06:45"", ""tare_weight_kg"": 16542, ""gross_weight_kg"": 50142, ""rfid_transponder_id"": ""RFID-KDM697A"", ""gate_lane"": ""Gross Weighbridge Platform 2""}"
Q-E0273D2F212A,06_gate_events.csv,GE-0003724,Gate event references quarantined or non-existent order_id 'LO-PS10-01499',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.874740,"{""gate_event_id"": ""GE-0003724"", ""order_id"": ""LO-PS10-01499"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0742"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-22 12:28:56"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDH728Y"", ""gate_lane"": ""Outer Lane 1""}"
Q-D299405042FF,06_gate_events.csv,GE-0003725,Gate event references quarantined or non-existent order_id 'LO-PS10-01499',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.874838,"{""gate_event_id"": ""GE-0003725"", ""order_id"": ""LO-PS10-01499"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0742"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-22 12:34:56"", ""tare_weight_kg"": 12496, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDH728Y"", ""gate_lane"": ""Tare Scale 2""}"
Q-46EFF97542DE,06_gate_events.csv,GE-0003726,Gate event references quarantined or non-existent order_id 'LO-PS10-01499',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.874925,"{""gate_event_id"": ""GE-0003726"", ""order_id"": ""LO-PS10-01499"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0742"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-22 13:47:44"", ""tare_weight_kg"": 12496, ""gross_weight_kg"": 36016, ""rfid_transponder_id"": ""RFID-KDH728Y"", ""gate_lane"": ""Gross Weighbridge Platform 1""}"
Q-4878C2A45AAC,06_gate_events.csv,GE-0003865,Gate event references quarantined or non-existent order_id 'LO-PS28-01110',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.885443,"{""gate_event_id"": ""GE-0003865"", ""order_id"": ""LO-PS28-01110"", ""depot_id"": ""kisumu"", ""truck_id"": ""TRK-0516"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-22 14:15:55"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KBL364T"", ""gate_lane"": ""Outer Lane 2""}"
Q-E1AD0E1506D8,06_gate_events.csv,GE-0003866,Gate event references quarantined or non-existent order_id 'LO-PS28-01110',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.885532,"{""gate_event_id"": ""GE-0003866"", ""order_id"": ""LO-PS28-01110"", ""depot_id"": ""kisumu"", ""truck_id"": ""TRK-0516"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-22 14:28:55"", ""tare_weight_kg"": 15882, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KBL364T"", ""gate_lane"": ""Tare Scale 2""}"
Q-B0C11687E3F8,06_gate_events.csv,GE-0003867,Gate event references quarantined or non-existent order_id 'LO-PS28-01110',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.885620,"{""gate_event_id"": ""GE-0003867"", ""order_id"": ""LO-PS28-01110"", ""depot_id"": ""kisumu"", ""truck_id"": ""TRK-0516"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-22 16:01:21"", ""tare_weight_kg"": 15882, ""gross_weight_kg"": 47802, ""rfid_transponder_id"": ""RFID-KBL364T"", ""gate_lane"": ""Gross Weighbridge Platform 2""}"
Q-B3E96BC2D0F6,06_gate_events.csv,GE-0003904,Gate event references quarantined or non-existent order_id 'LO-PS25-01209',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.888432,"{""gate_event_id"": ""GE-0003904"", ""order_id"": ""LO-PS25-01209"", ""depot_id"": ""nakuru"", ""truck_id"": ""TRK-0041"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-22 13:07:12"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDM197E"", ""gate_lane"": ""Outer Lane 3""}"
Q-38AB386E5A6E,06_gate_events.csv,GE-0003905,Gate event references quarantined or non-existent order_id 'LO-PS25-01209',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.888522,"{""gate_event_id"": ""GE-0003905"", ""order_id"": ""LO-PS25-01209"", ""depot_id"": ""nakuru"", ""truck_id"": ""TRK-0041"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-22 13:18:12"", ""tare_weight_kg"": 16242, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDM197E"", ""gate_lane"": ""Tare Scale 2""}"
Q-936F2FC81AFC,06_gate_events.csv,GE-0003906,Gate event references quarantined or non-existent order_id 'LO-PS25-01209',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.888609,"{""gate_event_id"": ""GE-0003906"", ""order_id"": ""LO-PS25-01209"", ""depot_id"": ""nakuru"", ""truck_id"": ""TRK-0041"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-22 14:45:23"", ""tare_weight_kg"": 16242, ""gross_weight_kg"": 46042, ""rfid_transponder_id"": ""RFID-KDM197E"", ""gate_lane"": ""Gross Weighbridge Platform 2""}"
Q-A5A4BE6F910B,06_gate_events.csv,GE-0004051,Gate event references quarantined or non-existent order_id 'LO-PS10-01538',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.899648,"{""gate_event_id"": ""GE-0004051"", ""order_id"": ""LO-PS10-01538"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0328"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-23 10:49:35"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDH452N"", ""gate_lane"": ""Outer Lane 2""}"
Q-E2AF94DBB099,06_gate_events.csv,GE-0004052,Gate event references quarantined or non-existent order_id 'LO-PS10-01538',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.899737,"{""gate_event_id"": ""GE-0004052"", ""order_id"": ""LO-PS10-01538"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0328"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-23 11:02:35"", ""tare_weight_kg"": 12844, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDH452N"", ""gate_lane"": ""Tare Scale 2""}"
Q-1F715595F7F9,06_gate_events.csv,GE-0004053,Gate event references quarantined or non-existent order_id 'LO-PS10-01538',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.899830,"{""gate_event_id"": ""GE-0004053"", ""order_id"": ""LO-PS10-01538"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0328"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-23 12:44:20"", ""tare_weight_kg"": 12844, ""gross_weight_kg"": 36364, ""rfid_transponder_id"": ""RFID-KDH452N"", ""gate_lane"": ""Gross Weighbridge Platform 1""}"
Q-F6F898D008F6,06_gate_events.csv,GE-0004396,Gate event references quarantined or non-existent order_id 'LO-PS10-01585',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.927751,"{""gate_event_id"": ""GE-0004396"", ""order_id"": ""LO-PS10-01585"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0633"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-24 09:24:58"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KCT143G"", ""gate_lane"": ""Outer Lane 1""}"
Q-068933A064B3,06_gate_events.csv,GE-0004397,Gate event references quarantined or non-existent order_id 'LO-PS10-01585',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.927978,"{""gate_event_id"": ""GE-0004397"", ""order_id"": ""LO-PS10-01585"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0633"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-24 09:38:58"", ""tare_weight_kg"": 15712, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KCT143G"", ""gate_lane"": ""Tare Scale 2""}"
Q-63C9D145830B,06_gate_events.csv,GE-0004398,Gate event references quarantined or non-existent order_id 'LO-PS10-01585',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.928091,"{""gate_event_id"": ""GE-0004398"", ""order_id"": ""LO-PS10-01585"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0633"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-24 10:48:51"", ""tare_weight_kg"": 15712, ""gross_weight_kg"": 44022, ""rfid_transponder_id"": ""RFID-KCT143G"", ""gate_lane"": ""Gross Weighbridge Platform 2""}"
Q-31AF4652AED9,06_gate_events.csv,GE-0004495,Gate event references quarantined or non-existent order_id 'LO-PS10-01598',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.936928,"{""gate_event_id"": ""GE-0004495"", ""order_id"": ""LO-PS10-01598"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0069"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-24 15:19:19"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KCU555Q"", ""gate_lane"": ""Outer Lane 3""}"
Q-814FA6FCC214,06_gate_events.csv,GE-0004496,Gate event references quarantined or non-existent order_id 'LO-PS10-01598',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.937025,"{""gate_event_id"": ""GE-0004496"", ""order_id"": ""LO-PS10-01598"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0069"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-24 15:30:19"", ""tare_weight_kg"": 16569, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KCU555Q"", ""gate_lane"": ""Tare Scale 2""}"
Q-2B91CB1DEFC7,06_gate_events.csv,GE-0004497,Gate event references quarantined or non-existent order_id 'LO-PS10-01598',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.937118,"{""gate_event_id"": ""GE-0004497"", ""order_id"": ""LO-PS10-01598"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0069"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-24 16:39:43"", ""tare_weight_kg"": 16569, ""gross_weight_kg"": 50169, ""rfid_transponder_id"": ""RFID-KCU555Q"", ""gate_lane"": ""Gross Weighbridge Platform 2""}"
Q-BE25D026D482,06_gate_events.csv,GE-0004576,Gate event references quarantined or non-existent order_id 'LO-PS28-01144',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.943402,"{""gate_event_id"": ""GE-0004576"", ""order_id"": ""LO-PS28-01144"", ""depot_id"": ""kisumu"", ""truck_id"": ""TRK-0511"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-24 09:55:08"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KCS943P"", ""gate_lane"": ""Outer Lane 2""}"
Q-C3C4456EBF9A,06_gate_events.csv,GE-0004577,Gate event references quarantined or non-existent order_id 'LO-PS28-01144',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.943491,"{""gate_event_id"": ""GE-0004577"", ""order_id"": ""LO-PS28-01144"", ""depot_id"": ""kisumu"", ""truck_id"": ""TRK-0511"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-24 10:00:08"", ""tare_weight_kg"": 16196, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KCS943P"", ""gate_lane"": ""Tare Scale 1""}"
Q-7F32C382EC41,06_gate_events.csv,GE-0004578,Gate event references quarantined or non-existent order_id 'LO-PS28-01144',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.943579,"{""gate_event_id"": ""GE-0004578"", ""order_id"": ""LO-PS28-01144"", ""depot_id"": ""kisumu"", ""truck_id"": ""TRK-0511"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-24 11:24:51"", ""tare_weight_kg"": 16196, ""gross_weight_kg"": 45996, ""rfid_transponder_id"": ""RFID-KCS943P"", ""gate_lane"": ""Gross Weighbridge Platform 1""}"
Q-C23C131E73CA,06_gate_events.csv,GE-0004711,Gate event references quarantined or non-existent order_id 'LO-PS10-01624',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.953610,"{""gate_event_id"": ""GE-0004711"", ""order_id"": ""LO-PS10-01624"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0557"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-24 12:49:40"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDX544F"", ""gate_lane"": ""Outer Lane 1""}"
Q-804B893D91D9,06_gate_events.csv,GE-0004712,Gate event references quarantined or non-existent order_id 'LO-PS10-01624',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.953700,"{""gate_event_id"": ""GE-0004712"", ""order_id"": ""LO-PS10-01624"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0557"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-24 13:07:40"", ""tare_weight_kg"": 13043, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDX544F"", ""gate_lane"": ""Tare Scale 2""}"
Q-E4ABA02FC12E,06_gate_events.csv,GE-0004713,Gate event references quarantined or non-existent order_id 'LO-PS10-01624',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.953792,"{""gate_event_id"": ""GE-0004713"", ""order_id"": ""LO-PS10-01624"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0557"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-24 14:39:01"", ""tare_weight_kg"": 13043, ""gross_weight_kg"": 33903, ""rfid_transponder_id"": ""RFID-KDX544F"", ""gate_lane"": ""Gross Weighbridge Platform 1""}"
Q-99FCC581B589,06_gate_events.csv,GE-0004918,Gate event references quarantined or non-existent order_id 'LO-KOTPS1-01446',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.969324,"{""gate_event_id"": ""GE-0004918"", ""order_id"": ""LO-KOTPS1-01446"", ""depot_id"": ""mombasa"", ""truck_id"": ""TRK-0485"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-25 10:51:52"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KBA397C"", ""gate_lane"": ""Outer Lane 2""}"
Q-D7EC538AF5D1,06_gate_events.csv,GE-0004919,Gate event references quarantined or non-existent order_id 'LO-KOTPS1-01446',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.969414,"{""gate_event_id"": ""GE-0004919"", ""order_id"": ""LO-KOTPS1-01446"", ""depot_id"": ""mombasa"", ""truck_id"": ""TRK-0485"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-25 10:57:52"", ""tare_weight_kg"": 15859, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KBA397C"", ""gate_lane"": ""Tare Scale 1""}"
Q-9CA7E154F137,06_gate_events.csv,GE-0004920,Gate event references quarantined or non-existent order_id 'LO-KOTPS1-01446',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.969503,"{""gate_event_id"": ""GE-0004920"", ""order_id"": ""LO-KOTPS1-01446"", ""depot_id"": ""mombasa"", ""truck_id"": ""TRK-0485"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-25 12:41:04"", ""tare_weight_kg"": 15859, ""gross_weight_kg"": 45659, ""rfid_transponder_id"": ""RFID-KBA397C"", ""gate_lane"": ""Gross Weighbridge Platform 2""}"
Q-A50FBB89BB9F,06_gate_events.csv,GE-0005008,Gate event references quarantined or non-existent order_id 'LO-PS27-01195',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.976266,"{""gate_event_id"": ""GE-0005008"", ""order_id"": ""LO-PS27-01195"", ""depot_id"": ""eldoret"", ""truck_id"": ""TRK-0259"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-25 16:53:47"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDV740Y"", ""gate_lane"": ""Outer Lane 3""}"
Q-F605AECB06CE,06_gate_events.csv,GE-0005009,Gate event references quarantined or non-existent order_id 'LO-PS27-01195',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.976355,"{""gate_event_id"": ""GE-0005009"", ""order_id"": ""LO-PS27-01195"", ""depot_id"": ""eldoret"", ""truck_id"": ""TRK-0259"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-25 16:58:47"", ""tare_weight_kg"": 14589, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDV740Y"", ""gate_lane"": ""Tare Scale 2""}"
Q-73059908427D,06_gate_events.csv,GE-0005010,Gate event references quarantined or non-existent order_id 'LO-PS27-01195',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.976443,"{""gate_event_id"": ""GE-0005010"", ""order_id"": ""LO-PS27-01195"", ""depot_id"": ""eldoret"", ""truck_id"": ""TRK-0259"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-25 18:35:23"", ""tare_weight_kg"": 14589, ""gross_weight_kg"": 43149, ""rfid_transponder_id"": ""RFID-KDV740Y"", ""gate_lane"": ""Gross Weighbridge Platform 2""}"
Q-C1FCC48E551A,06_gate_events.csv,GE-0005020,Gate event references quarantined or non-existent order_id 'LO-PS25-01263',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.977244,"{""gate_event_id"": ""GE-0005020"", ""order_id"": ""LO-PS25-01263"", ""depot_id"": ""nakuru"", ""truck_id"": ""TRK-0558"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-25 11:42:42"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDM508K"", ""gate_lane"": ""Outer Lane 1""}"
Q-EFD04390D9A2,06_gate_events.csv,GE-0005021,Gate event references quarantined or non-existent order_id 'LO-PS25-01263',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.977339,"{""gate_event_id"": ""GE-0005021"", ""order_id"": ""LO-PS25-01263"", ""depot_id"": ""nakuru"", ""truck_id"": ""TRK-0558"", ""event_type"": ""GATE_IN"", ""event_timestamp"": ""2026-06-25 11:58:42"", ""tare_weight_kg"": 13626, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDM508K"", ""gate_lane"": ""Tare Scale 2""}"
Q-066922007A07,06_gate_events.csv,GE-0005022,Gate event references quarantined or non-existent order_id 'LO-PS25-01263',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.977428,"{""gate_event_id"": ""GE-0005022"", ""order_id"": ""LO-PS25-01263"", ""depot_id"": ""nakuru"", ""truck_id"": ""TRK-0558"", ""event_type"": ""GATE_OUT"", ""event_timestamp"": ""2026-06-25 13:20:42"", ""tare_weight_kg"": 13626, ""gross_weight_kg"": 37466, ""rfid_transponder_id"": ""RFID-KDM508K"", ""gate_lane"": ""Gross Weighbridge Platform 2""}"
Q-7072DB2F7E00,06_gate_events.csv,GE-0005302,Gate event references quarantined or non-existent order_id 'LO-PS10-01704',RULE_ORPHANED_FOREIGN_KEY,2026-09-15T14:23:38.999311,"{""gate_event_id"": ""GE-0005302"", ""order_id"": ""LO-PS10-01704"", ""depot_id"": ""nairobi"", ""truck_id"": ""TRK-0426"", ""event_type"": ""ARRIVAL"", ""event_timestamp"": ""2026-06-26 13:42:56"", ""tare_weight_kg"": 0, ""gross_weight_kg"": 0, ""rfid_transponder_id"": ""RFID-KDA920S"", ""gate_lane"": ""Outer Lane 2""}"
